f1,f2,f3,Target
-0.2023201022168812,1.056639183119842,1.6401254213399155,1
-2.7597889549100625,3.1085743809085935,0.7173616094395734,1
-2.331061855580451,0.26194437918396785,0.0959408757119444,1
-2.161813958452251,0.5706617112995603,0.06170086784143821,1
-1.4068410039515291,-0.6688264967316538,1.000960687849335,1
-2.012776076350032,-0.3772815016171816,1.5179556689827873,1
-2.5896394911255207,2.1894982096080966,0.40026998902534316,1
-2.613309972404187,0.6659389477384366,1.0221696843021613,1
-0.088476860742466,-0.05559776667433548,0.9900110097058185,1
-2.0536880409374083,-0.4878089335387297,-0.2925969004633325,1
-1.1191047056814893,-0.6118910659875563,0.16792214058546193,1
-2.837135403238447,2.181472193781833,0.7273677743198056,1
-1.7134164579883526,-0.3123626466717542,1.6084377379334414,1
-1.2762717963278123,-1.5315786299760834,0.5607070989465734,1
-2.4124129138453188,1.4531791789171087,0.625969909727763,1
-0.7697938873195438,-1.6797155538999842,-0.20113907790792318,1
-1.7837249752698507,1.296843158361586,0.643783413309247,1
-0.7190243889758363,0.9964697652127313,0.11792920181823177,1
-1.4037180363813717,0.19447287454184636,1.4405273516583257,1
-1.1336247828725567,-0.6554284723023944,0.29332408270946414,1
-1.235513176351006,-0.49851571469274625,1.0484377915297058,1
-1.1882332271499914,0.9033682848920446,-0.20120593743655815,1
-2.689331351895843,3.0113734806997403,-1.2196968478917016,0
-1.9863077289553723,0.5916428627739977,1.4953189454941562,1
-1.3865695122714095,-0.5291601006724811,-0.6214007762688798,1
-0.6079216290103806,-0.5342983332091155,1.1149848713359563,1
-0.8153394731967883,-0.46822615838860776,1.1007712627401183,1
-1.2298986496475908,-0.5850798971408462,0.5125181790147058,1
-2.091777711006463,0.9298331806136623,-2.628383314085846,0
-2.496699627357848,1.3121798757172651,-1.7155757192765073,0
-1.9610563505601524,2.868553463381764,1.1510381774158254,1
-0.9651185132582801,2.6028209137732965,0.6717441740069828,1
-1.7347659257334527,-0.02638143563256871,1.3169487999843115,1
-1.5725401162177866,1.4134438207036444,0.9032521914764078,1
-1.7931005658961183,0.9298272296375081,0.7150558356539204,1
-1.0923938843186691,-0.24992244915030046,1.5188170624071449,1
-1.6661898321909354,-1.0188082011769979,0.31013450868707304,1
-1.5170662010979894,-0.27189572659647643,0.6842894150955012,1
-1.2299280849823493,-1.4659681995371987,0.36266800780186376,1
-1.0563085583663605,-1.4271691079045394,2.307720173800559,1
-0.9642637535473867,-1.0994155044279657,1.9114141440808328,1
-1.2518213367187625,-0.6050434324975711,1.638160462343508,1
-0.9570485167313874,0.673212069712357,0.9075230357444006,1
-2.3794361549291008,0.4785716873378633,1.17747992148215,1
-1.3672460691922845,-1.9289477286006593,0.5872773307134412,1
-2.3593325562941607,-0.5634884646126735,0.47911638863002426,1
-1.5965318430979698,-1.6316504570715782,-0.14457490954940383,1
-0.9853007195565469,-1.3586139798518793,0.4999901314280161,1
-1.4248783291695475,-1.2414147366724106,-0.1812926044908731,1
-1.6491138162929455,-0.4785347888614942,0.20593142199670128,1
-1.1694170125046954,0.0006165493425767386,0.8429206685757289,1
-1.747205718567147,0.7875342402903603,0.5986735465673941,1
-3.300490021541523,1.74070311021507,-1.343664087066382,0
-1.7027486861258831,1.5691648661985254,0.00014512991841118066,1
-1.191261970721572,-1.9308080806194752,0.8521600398555597,1
-0.9677741713095697,-0.6691346907663851,1.2088039136668507,1
-2.2896411110109454,-0.7879008269368617,0.3519322068138836,1
-2.217697026663252,1.2763307440749159,-0.2672080922310861,1
-1.8795372947942977,0.22236110392409575,-0.30173733020508314,0
-0.8345044863586655,-0.7424682434573455,-1.079436850731027,1
-1.3066151245744932,-1.3894129453783046,-0.19551095485216716,1
-0.6283605269932502,-0.8858834116663978,1.625531444299168,1
-1.3406122644804144,0.11726117101119023,0.29910691351129454,0
-1.2759752566590676,-1.060806009465026,0.45513564194308376,1
-1.66000806915718,0.12576462011443243,-1.2076891326623616,0
-1.362308298917861,-0.43252991263881163,-2.0707648953121,0
-2.0701377868547914,0.8688016725898069,0.6104466782669783,1
-1.2130650174096056,0.45553080942696933,0.29359446468189887,1
-1.8644922062670322,-0.7436137689882302,0.1907956656661041,1
-1.5972925265544984,-1.318333029477143,-1.762763821617812,0
-1.135912733532931,-0.27748809719118367,1.6000257276480936,1
-1.2903007902775123,-0.6812896557899881,2.2889312714498864,1
-1.3640243080187713,-0.7789881967480373,1.169466720239735,1
-2.6799035269240523,1.8787714619072706,-0.30886791778455813,1
-2.7633377295587347,0.7448791266494359,-0.5730026364825128,1
-2.689306595990282,1.8854765390538089,-1.6189537149957485,0
-3.18645885005678,3.2734767230822315,0.41549540052928585,1
-1.9857681001873606,0.22531154294928032,-0.5586351616577271,1
-0.7496885613684888,-0.8628526992833118,1.091790866581075,1
-1.4612734937949359,-0.17078129581910212,0.46236702250962736,1
-1.2384899487958307,-0.47245722229473314,-1.1692745818087351,1
-1.548336428233653,-2.1096203291642843,0.01679135168460012,1
0.4327687952034943,-1.895676510823893,0.8637900840426926,1
-2.2096724117870967,1.2875593540829091,-2.776295344260328,0
-1.8143579616394765,-1.19332482240575,0.24407226172042218,1
-0.9607197138098402,0.001664389662608551,-0.06618624028438123,1
-1.5890269492723335,-1.5133202118965423,0.7627718868057676,1
-2.3987924814388477,0.5486332405244642,0.8439339166529825,1
-1.0098959938807224,-0.9658461311579152,-0.10769156856127787,1
-1.2854623559055574,-2.1160753752411727,0.8471018737608521,1
-2.6732759714738115,2.70569243832244,-1.9750795551030622,0
-1.8244758663334142,0.009486388030979212,-0.48314376206508775,1
-1.71278895665017,-0.05749836691780933,1.2278951620022442,1
-1.1833820501499197,-1.5577562112266505,-0.9950567672218943,1
-2.8447489496977374,1.0026624023757285,-0.46797606573010986,1
-1.8486974215064063,-0.5427613559366206,-0.6016837732418087,1
-1.3026701352616104,-0.9294743522438833,-0.11257285824790361,1
-0.6685396310506048,-1.2430504690742015,0.3063567208063401,1
-1.25519809241186,-0.5701687988755086,-0.6241161480095886,0
-0.7960640365398335,-2.13011155738445,-0.04171401760906958,1
-0.9915182959548691,-1.0143397860638823,1.7773401042369865,1
-1.517870071200782,-0.11801898479539762,0.6975204512473294,1
-0.9420212642670468,-0.19190137071708138,0.35012955266126905,1
-1.0220543791929309,-0.8987454336305378,0.7276013799872135,1
-2.4144435066842003,0.775896357909213,0.9104402491030643,1
-2.4379107228273256,0.7045556688731086,-1.6249623601173262,0
-1.9908670096366365,2.425582474417761,1.505668487724113,1
-1.5657842732291876,2.2030630407570584,0.7458261717844344,1
-1.3383391244367564,-0.15408424571516727,-1.213973104967252,0
-1.8348450748978005,-0.9170152036119605,0.959182766950372,1
-2.440396991539794,-0.03496985807027303,1.4515014591436337,0
-1.1025470072225758,1.2081482205843033,-0.0038016794682324668,1
-0.9397423665259358,-0.34392210371622334,-0.18821203430570124,1
-1.0795145085264486,-0.10866257707817707,-0.5246171256916954,1
-1.3441608570212862,0.6273010232895988,-0.691709639046311,1
-1.6285366526430027,-0.45370893731737233,1.765982046385411,1
-1.3186502373792048,-0.7240072285919928,0.7647338410642143,1
-2.3040694097997196,0.6220560103592941,0.8248813042479481,1
-2.0058628815376713,1.250411352527642,0.5588080035750281,1
-2.91764942032268,2.1755704663033466,0.47005297648161987,1
-1.1384161987146928,-1.4216975304760764,-1.46798367813834,1
-1.193977380730226,-0.08993060359957697,-0.5377936297931121,1
-2.1710036026213606,0.7703919791746917,1.6265201583176407,1
-1.8643017007878369,-0.6776371147171023,-0.25479484266116453,1
-2.0662894389035675,-0.6201820254222751,0.20091684079557517,1
-0.2092361146275043,-0.2530639753566003,1.2733672969645236,1
-0.475531218921566,-2.635350552447265,0.30794708101185414,1
-1.0257693292110814,0.8562517149695167,0.2121968230068514,1
-0.12551764542717386,-2.324004684196126,0.05712847856984157,1
-1.751271095648023,-0.6787703547462449,0.9406975779415039,1
-1.1072667587356124,0.38485460647464864,-1.6595927438752391,1
-0.48666550541358544,-0.6622450666525809,1.8101522212833585,1
-1.7182771678562587,1.0227647565110434,-0.2844373459690032,1
-2.445038876555785,2.4885790899630673,-0.061762621543477475,1
-1.9591888297353932,0.2821759339498863,-0.3080295632673642,1
-2.010916873420222,0.5416173502528301,-0.5414490633551522,0
-0.5575820529425083,-1.1585341589276876,0.16709306309875704,1
-2.197335606503194,0.4985126231752876,0.5686871789022435,1
-2.5064230332603428,2.6613004894965044,0.8817395021651131,1
-1.7256062921891901,0.09020935591439026,0.9646972126955733,1
-2.124150333567279,3.3197502581724434,0.41190078102277133,1
-1.3136250131629295,-0.25594783409009125,-0.32550884152256354,1
-1.726882794926181,0.009737594946384202,1.7200735964448772,1
-1.2703970249007026,0.7313523639720705,0.866384784504616,1
-1.7813636997874938,0.29715462591638275,0.36119270003875725,1
-0.6039830216800943,-2.2185224134025523,0.5579070752139882,1
-1.1119093863323513,0.7131182178064838,0.2346569637049595,1
-1.581509982653828,-0.5789597489882946,-0.16846513540859048,1
-1.627593354189625,-0.5878591691141734,1.8951476824280995,1
-1.3121373620208765,-0.25264528249007,0.6388453775675185,1
-1.7656315060001413,-1.7056705707138708,0.2443962179748849,1
-1.6251406852414958,-0.09261300902689493,1.8878646877744925,1
-0.47024156627193475,-1.80275203377994,1.200010381348588,1
-1.938542743412422,0.9142905490101565,1.3132647595661604,1
-0.5157740415498511,-1.1702585452859968,0.7150512264068356,1
-2.230319357137774,0.061110508996232,0.40032039143059667,1
-2.0399989868390116,0.6816680493743977,0.6028232580240079,1
-2.201991850973581,0.8621516308494567,0.6638505935504968,0
-1.53081468318127,0.7048253401551846,1.0268712574179824,1
-2.739551776643173,2.2949616567007345,0.018206047512232596,1
-1.1097597716411105,-0.371128310950891,1.783060501493762,1
-2.3988759310861965,0.23720618902721974,0.25376225662040075,1
-2.56980926848367,0.1240740083123032,0.26778959987167433,1
-2.400182219845274,0.6187173776902359,-2.1411073490246757,0
-0.6651601067033245,0.7792153161742644,1.4770938342830315,1
-1.127314787639395,0.3536152995263854,-0.3273437726808966,1
-2.2337451658453142,1.108805012238735,2.370718981414979,1
-2.1846785755913114,0.6903146279823124,-0.2546171764646543,1
-0.622682790216905,-1.1954420633289755,1.1704587284679264,1
-2.4603052410546313,2.0862425351317255,1.5615695892634804,1
-1.8988060262663329,0.5940780174494541,-0.08309705766816086,1
-0.8232711266456166,-1.0786728085616992,1.5072142287858552,1
-1.4505948163406985,-1.7902946180610442,-0.4999435378434429,1
-2.2144895176947967,0.30724021640445304,-0.4435493770929986,1
-2.5484719713946693,1.3072161959781776,-0.03133890234315272,1
-2.022994079581335,-0.7649126884015149,0.31478014090899903,1
-0.5413147781268258,-1.4663315580057499,0.35122358028990186,1
-0.7329349225632232,-0.35068127145325606,1.5027440692623768,1
-2.4882914705733366,2.56848188769825,1.2821555937155271,1
-1.3934340064760535,-0.1490762191232223,1.3322339117749507,1
-2.35695007916128,0.29096455536285715,-1.2551456942102555,1
-1.0238360736313,-2.0974592457273054,1.7569147439192956,1
-1.2018376161609368,0.8411604545394027,1.431177495711739,1
-2.6323141493503455,0.1377894024369146,0.7657071524403938,1
-2.3623164198148037,-0.7635669436505891,-1.2352227318482745,1
-1.2419223779975308,-0.5648697876851492,-0.7596336029823527,1
-1.9588639928058613,-1.85650999611449,-0.45261040508148775,1
-1.7257855746534758,-0.7040483748464696,0.7541456266208807,1
-1.941725993581876,-0.14741889268038963,-0.2558978032810689,1
-1.6722747363516293,-0.45217851479636295,0.5184381780956111,1
-1.5809703456005044,0.4302297855166176,-0.5976658902314925,1
-1.3990441343308473,-0.9383926187849231,0.25246953649316267,1
-1.4003130064988634,-2.192969973508205,0.7899787884496253,1
-1.870425747548917,0.9676530235493532,0.39313635636768324,1
-1.482812535044335,0.2991289978621402,0.4712321177523185,1
-1.9526089808699485,-1.1765238399261957,0.2979469861555617,1
-2.0042113288125463,-0.024867105341417093,-0.04524935340572909,1
-1.894762999998921,1.1002696246327308,1.5423742584134978,1
-0.9380049386128871,-0.9699875108857461,-0.14366792443814078,1
-1.0958121719130558,-1.041345657642269,1.2904909063630057,1
-1.0250652433290273,-2.4193615402144593,1.0077482629051993,1
-2.3143047430501476,1.4783796489819585,1.2444828413154991,1
-1.9270720959091698,0.31705381836136154,0.6269890154655734,1
-2.5799260237295027,1.0298761246363253,0.16434627951894454,1
-1.4421836194511093,0.9723305770504331,0.937211897928282,1
-2.1591715757352827,1.5758276348601148,-0.12145101819000342,1
-3.2412099246727317,2.5282373675726437,1.962713559354414,1
-1.5721248753534238,0.9718346220527092,0.2713559977605304,1
-2.592647992345598,0.7008714445222547,0.6159955990775908,1
-0.2947094775612209,-2.0136795026086816,1.8935762692834008,1
-1.7470779326305554,0.07102575063947453,1.2711452596464317,1
-2.106723199797517,0.7947456205237438,1.4999989391150956,1
-1.8846499380650579,1.653729455929737,-0.22670611136116497,1
-0.708676099005333,-0.7750507420159403,1.171351818373659,1
-0.45593042788123705,-1.616204710831103,1.2703243256083228,1
-1.0579844715460687,-0.30060878701405847,0.1715586523000596,1
-2.618129348794314,1.504110670167048,0.6166971110925724,1
-1.887638876405974,0.09299621801935241,0.4669788809755893,1
-2.0200607881176027,-1.343121933364282,0.06990572523475722,1
-2.343248157963883,0.6874050953581685,-0.7081421126125308,0
-1.593092507879471,0.12297426795437569,-1.6415998116021955,1
-0.43009718329848595,-0.829754256883035,2.669731981310745,1
-1.6871385922289397,-0.2533893823292896,0.44402110798791306,1
-1.4440905446653747,-1.0957279215152116,-1.5289798496046125,0
-1.2999804146760612,-0.9767604922301261,-0.020999909853513625,1
-1.1425364875811508,-0.6230218333141453,1.0925894273690833,1
-2.200545773863249,1.0800392781137607,-1.302028073846812,1
-2.4981858499926686,2.509409580734261,-0.03168178691677168,1
-1.0168125544434268,-1.4233903533158805,0.6171758948784128,1
-2.1704147027704974,-0.16291606268289346,0.7131767012112795,1
-1.1216808734829131,0.6356594932250856,-0.9147372961481158,1
-0.9857341603971824,-0.3196252612985153,0.34437692836266304,1
-1.4347782292495594,0.0473453024087743,0.8152828054916562,1
-0.8664697815166317,-1.7301505925047178,-0.34458536360224135,0
-1.6485257171322634,0.6244792914901782,0.4856147154952407,1
-1.1123053199291137,-0.8300295654901659,-0.3730888680888823,1
-2.1988345417300765,1.1039279446472376,-0.28229108492042265,1
-2.649001160164653,-0.6324281648268353,-1.2309886097174272,0
-0.7124468382482657,-0.7646222794920985,1.9491858039416057,1
-2.2802942587292474,0.9177473265035763,-0.48779587068871094,1
-2.1683787918849005,-1.3438075424591263,-0.5305990024573876,1
-1.334437286054905,-0.7361418801250963,0.8297406651137941,1
-1.7976836013568707,-1.4938257918931823,-0.6262229394971183,1
-1.8155436370666822,-1.182196668983304,-0.04277367449681418,0
-1.1581078623319883,-1.6491121865776703,2.439729105241079,1
-1.913372341716424,0.4606830035617932,0.12483551432002113,1
-1.7686194153270616,1.2307747298033695,-1.8857678178703374,0
-1.3569036269874037,-0.6953455211299789,-0.5714719098184139,1
-1.5269202853300348,-1.0187959623114726,1.8184176463447368,1
-2.7182845076490687,3.2713266793654183,0.7724513836003297,1
-1.6442200023863511,-0.14465619109625355,-1.7705565260214962,1
-2.3792481509261103,1.0010326835282493,0.3945224055031085,1
-1.3377931175627016,-1.8970346671755773,1.5850234531539247,1
-0.41851487040437596,-0.31633444495413454,1.7328101069861592,1
-0.5623718349270195,-2.1759022914901944,0.7805318151975165,1
-0.45851383638166904,-1.0944345527074912,1.0439664157926556,1
-1.6837718119351048,0.5551714447140228,2.661957189618928,1
-1.0038845125573594,-0.021805370572859115,1.895938930535664,1
-2.121031511391046,1.8868176654593456,0.2612895891292261,1
-1.4662729251324536,-0.47658069408169534,0.6036269414651901,1
-0.9021765302809652,0.3246481964523404,1.003108037269313,1
-1.4621471662114245,-0.1076256263545921,0.7344511286591464,1
-1.649703811534495,0.6016326864045874,-1.699559021823546,1
-1.7465375551996734,0.49509170306983274,-1.3388249071222942,0
-1.448499059078169,0.9964792288284351,0.7020031105595242,0
-2.0698069694392545,1.3377426576974303,-0.9103541092178322,1
-1.3935813068763392,-1.377492520256855,-0.4051407580822564,1
-1.2963927890293452,0.15571103863795596,-0.15521300639320518,1
-2.2744892321241736,0.5686534754178529,-1.6709822177581712,0
-1.9042644002212628,-1.3556320312980497,0.3727932937677783,1
-0.7190374510949573,-1.7988483902574128,0.49315810477874705,1
-0.5913129975681278,-1.5098674718174185,-0.28759417447070573,1
-1.6400436409522203,0.21032456679104986,-2.020442907089963,0
-1.0417620978552538,-0.3905452790307659,1.4116596870349434,1
-1.4961409511694657,-1.3397125889454122,1.740689835753968,1
-2.540582407207226,0.7532841428201816,1.199329485024299,1
-1.9708731888868245,2.006232850561148,0.9129784976587871,1
-2.106303135689481,1.5908414490267748,1.3314195103814723,1
-1.2582384741192345,-1.6342659430513362,1.4525725559006992,1
-1.0960511349841002,0.3167535182174965,0.44526044234799156,1
-0.30635746222890703,-1.8523228439979966,1.4574509147313057,0
-1.6586229830162056,0.42920113018201544,0.3376270861027262,1
-0.9188508933908229,0.3870608794717433,0.77096334535872,1
-2.3529199072415716,1.982530851279105,1.4234775764131382,1
-0.7289704042306744,-1.419539464748926,0.2534714745298472,0
-0.9842202147427179,-0.832481284809906,0.2731570141517538,1
-2.7168057482343673,1.5451158255536661,-0.36427713923599925,1
-0.3045069035792042,-1.5791762712254171,-0.3806582172284646,1
-0.014499181496241036,-1.9132243871547814,0.9993521287532497,1
-0.7055273646234244,-1.2997936373011265,0.004713777805829449,1
